TestId,ESVId,Kingdom,Phylum,Class,Order,Family,Genus,Species,Accession,PercMatch
ArthCOI,ESV_069292,Eukaryota,Arthropoda,Insecta,Hemiptera,Tingidae,Corythucha,Corythucha marmorata,NC_044420,93.6
ArthCOI,ESV_069292,Eukaryota,Arthropoda,Insecta,Hemiptera,Tingidae,Corythucha,Corythucha marmorata,MG398140,93.6
ArthCOI,ESV_069292,Eukaryota,Arthropoda,Insecta,Hemiptera,Tingidae,Corythucha,Corythucha marmorata,MF934985,94.3
ArthCOI,ESV_069292,Eukaryota,Arthropoda,Insecta,Hemiptera,Tingidae,Corythucha,Corythucha marmorata,KR581533,93.6
ArthCOI,ESV_069292,Eukaryota,Arthropoda,Insecta,Hemiptera,Tingidae,Corythucha,Corythucha marmorata,KR576935,94.3
ArthCOI,ESV_069292,Eukaryota,Arthropoda,Insecta,Hemiptera,Tingidae,Corythucha,Corythucha sp. HP28,KC513202,94.3
ArthCOI,ESV_069291,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,MN078203,93.6
ArthCOI,ESV_069291,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976050,93.6
ArthCOI,ESV_069291,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976046,94.3
ArthCOI,ESV_069291,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976024,93.6
ArthCOI,ESV_069291,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976005,93.6
ArthCOI,ESV_069291,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,FJ607580,94.3
ArthCOI,ESV_069290,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,MN078203,98.7
ArthCOI,ESV_069290,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976050,98.7
ArthCOI,ESV_069290,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976046,99.4
ArthCOI,ESV_069290,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976024,98.7
ArthCOI,ESV_069290,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976005,98.7
ArthCOI,ESV_069290,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,FJ607580,99.4
ArthCOI,ESV_069289,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,MN078203,98.7
ArthCOI,ESV_069289,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976050,98.7
ArthCOI,ESV_069289,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976046,99.4
ArthCOI,ESV_069289,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976024,98.7
ArthCOI,ESV_069289,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976005,98.7
ArthCOI,ESV_069289,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,FJ607580,99.4
ArthCOI,ESV_069288,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,KP653060,98.7
ArthCOI,ESV_069288,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,KP652730,99.4
ArthCOI,ESV_069288,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,KP645497,99.4
ArthCOI,ESV_069288,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,KM838932,99.4
ArthCOI,ESV_069288,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,HQ979343,98.7
ArthCOI,ESV_069288,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,GU682661,99.4
ArthCOI,ESV_069287,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Asterocampa,Asterocampa clyton,KJ164523,100
ArthCOI,ESV_069286,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,KP653060,98.7
ArthCOI,ESV_069286,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,KP652730,99.4
ArthCOI,ESV_069286,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,KP645497,99.4
ArthCOI,ESV_069286,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,KM838932,99.4
ArthCOI,ESV_069286,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,HQ979343,98.7
ArthCOI,ESV_069286,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,GU682661,99.4
ArthCOI,ESV_069276,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,MG048873,99.4
ArthCOI,ESV_069276,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,KP653060,98.7
ArthCOI,ESV_069276,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,KP652730,99.4
ArthCOI,ESV_069276,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,KP645497,99.4
ArthCOI,ESV_069276,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,KM838932,99.4
ArthCOI,ESV_069276,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,HQ979343,98.7
ArthCOI,ESV_069276,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,GU682661,99.4
ArthCOI,ESV_067335,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,KP652730,100
ArthCOI,ESV_067335,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,KP645497,100
ArthCOI,ESV_067335,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,KM838932,100
ArthCOI,ESV_067335,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,GU682661,100
ArthCOI,ESV_062184,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976046,100
ArthCOI,ESV_062184,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,FJ607580,100
ArthCOI,ESV_049709,Eukaryota,Arthropoda,Arachnida,Araneae,Anyphaenidae,Hibana,Hibana gracilis,MN514830,100
ArthCOI,ESV_049709,Eukaryota,Arthropoda,Arachnida,Araneae,Anyphaenidae,Hibana,Hibana gracilis,KT624138,100
ArthCOI,ESV_049709,Eukaryota,Arthropoda,Arachnida,Araneae,Anyphaenidae,Hibana,Hibana gracilis,KP645581,100
ArthCOI,ESV_049709,Eukaryota,Arthropoda,Arachnida,Araneae,Anyphaenidae,Hibana,Hibana gracilis,KM840094,100
ArthCOI,ESV_069284,Eukaryota,Arthropoda,Insecta,Psocoptera,Psocidae,Hyalopsocus,Hyalopsocus sp. BARS_2015_26_164,MG382680,86.6
ArthCOI,ESV_069284,Eukaryota,Arthropoda,Insecta,Psocoptera,Psocidae,Hyalopsocus,Hyalopsocus sp. BARS_2016_41_218,MG382468,86.6
ArthCOI,ESV_069284,Eukaryota,Arthropoda,Insecta,Psocoptera,Psocidae,Hyalopsocus,Hyalopsocus sp. BARS_2015_41_323,MG380955,86.6
ArthCOI,ESV_069284,Eukaryota,Arthropoda,Insecta,Psocoptera,Psocidae,Hyalopsocus,Hyalopsocus sp. BARS_2015_34_012,MG380303,86.6
ArthCOI,ESV_069284,Eukaryota,Arthropoda,Insecta,Psocoptera,Psocidae,Hyalopsocus,Hyalopsocus sp. BARS_2015_41_330,MG379116,86.6
ArthCOI,ESV_069284,Eukaryota,Arthropoda,Insecta,Psocoptera,Psocidae,Hyalopsocus,Hyalopsocus sp. BARS_2015_26_169,MG377121,86.6
ArthCOI,ESV_069284,Eukaryota,Arthropoda,Insecta,Psocoptera,Psocidae,Hyalopsocus,Hyalopsocus sp. BARS_2015_26_171,MG375120,86.6
ArthCOI,ESV_069284,Eukaryota,Arthropoda,Insecta,Psocoptera,Psocidae,Hyalopsocus,Hyalopsocus sp. BARS_2015_34_013,MG373876,86.6
ArthCOI,ESV_069284,Eukaryota,Arthropoda,Insecta,Psocoptera,Psocidae,Hyalopsocus,Hyalopsocus sp. BOLD-2016,KR145622,86.6
ArthCOI,ESV_069284,Eukaryota,Arthropoda,Insecta,Psocoptera,,,,KM535062,87.3
ArthCOI,ESV_069284,Eukaryota,Arthropoda,Insecta,Psocoptera,,,,KM533320,86.6
ArthCOI,ESV_069283,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380690,98.7
ArthCOI,ESV_069283,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380534,98.1
ArthCOI,ESV_069283,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380299,98.1
ArthCOI,ESV_069283,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380081,98.7
ArthCOI,ESV_069283,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ378409,98.7
ArthCOI,ESV_069283,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis ochrodes,JQ554827,98.1
ArthCOI,ESV_069282,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,HQ572829,100
ArthCOI,ESV_069281,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380690,99.4
ArthCOI,ESV_069281,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380534,98.7
ArthCOI,ESV_069281,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380299,98.7
ArthCOI,ESV_069281,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380081,99.4
ArthCOI,ESV_069281,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ378409,99.4
ArthCOI,ESV_069281,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis ochrodes,JQ554827,98.7
ArthCOI,ESV_069280,Eukaryota,Arthropoda,Insecta,Hemiptera,Membracidae,Stictocephala,Stictocephala lutea,KR567329,100
ArthCOI,ESV_069280,Eukaryota,Arthropoda,Insecta,Hemiptera,Membracidae,Tortistilus,Tortistilus inermis,KF919674,100
ArthCOI,ESV_069279,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Cicadetta,Cicadetta abscondita,NC_053870,91.1
ArthCOI,ESV_069279,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Platypedia,Platypedia putnami,MN241563,91.1
ArthCOI,ESV_069279,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Tettigettalna,Tettigettalna mariae,MG905083,91.1
ArthCOI,ESV_069279,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Tettigettalna,Tettigettalna mariae,MG905082,91.1
ArthCOI,ESV_069279,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Tettigettalna,Tettigettalna argentata,MG905060,91.1
ArthCOI,ESV_069279,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Tettigettalna,Tettigettalna aneabi,MG905054,91.1
ArthCOI,ESV_069279,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Amphipsalta,Amphipsalta zelandica,MG737736,91.7
ArthCOI,ESV_069279,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Galanga,Galanga labeculata,HQ958891,91.7
ArthCOI,ESV_069279,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Taurella,Taurella viridis,HM376856,91.7
ArthCOI,ESV_069279,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Psithyristria,Psithyristria grandis,GQ527112,91.1
ArthCOI,ESV_069279,Eukaryota,Arthropoda,Insecta,Hemiptera,Cicadidae,Psithyristria,Psithyristria grandis,GQ527108,91.1
ArthCOI,ESV_002381,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Spodoptera,Spodoptera ornithogalli,MW665998,100
ArthCOI,ESV_022179,Eukaryota,Oomycota,unk_class,Saprolegniales,Saprolegniaceae,Achlya,Achlya bisexualis,MH673799,78.5
ArthCOI,ESV_022179,Eukaryota,Oomycota,unk_class,Saprolegniales,Saprolegniaceae,Dictyuchus,Dictyuchus monosporus,KM888094,77.9
ArthCOI,ESV_022179,Eukaryota,Oomycota,unk_class,Saprolegniales,Saprolegniaceae,Achlya,Achlya conspicua,HQ708165,77.9
ArthCOI,ESV_038687,Eukaryota,Oomycota,unk_class,Rhipidiales,Rhipidiaceae,Sapromyces,Sapromyces elongatus,MG019398,75.5
ArthCOI,ESV_038687,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Pythium,Pythium insidiosum,LC553019,75.5
ArthCOI,ESV_038687,Eukaryota,Oomycota,unk_class,unk_order,unk_family,Haptoglossa,Haptoglossa sp. DM2 4/12,KT257394,76.1
ArthCOI,ESV_038687,Eukaryota,Arthropoda,Insecta,Hemiptera,,,,KR341990,75.5
ArthCOI,ESV_038687,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Peronospora,Peronospora verbasci,KJ654115,76.1
ArthCOI,ESV_038687,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Peronospora,Peronospora sordida,KJ651334,76.1
ArthCOI,ESV_038687,Eukaryota,Oomycota,unk_class,Saprolegniales,Saprolegniaceae,Saprolegnia,Saprolegnia terrestris,HQ709051,75.5
ArthCOI,ESV_038687,Eukaryota,Oomycota,unk_class,Saprolegniales,Saprolegniaceae,Newbya,Newbya spinosa,HQ708182,75.5
ArthCOI,ESV_038687,Eukaryota,Oomycota,unk_class,Saprolegniales,Saprolegniaceae,Achlya,Achlya papillosa,HQ708175,76.1
ArthCOI,ESV_002708,Eukaryota,Oomycota,unk_class,Rhipidiales,Rhipidiaceae,Sapromyces,Sapromyces elongatus,MG019398,76.1
ArthCOI,ESV_002708,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Pythium,Pythium insidiosum,LC553019,76.1
ArthCOI,ESV_002708,Eukaryota,Oomycota,unk_class,unk_order,unk_family,Haptoglossa,Haptoglossa sp. DM2 4/12,KT257394,76.7
ArthCOI,ESV_002708,Eukaryota,Arthropoda,Insecta,Hemiptera,,,,KR341990,76.1
ArthCOI,ESV_002708,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Peronospora,Peronospora verbasci,KJ654115,76.7
ArthCOI,ESV_002708,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Peronospora,Peronospora sordida,KJ651334,76.7
ArthCOI,ESV_002708,Eukaryota,Oomycota,unk_class,Saprolegniales,Saprolegniaceae,Saprolegnia,Saprolegnia terrestris,HQ709051,76.1
ArthCOI,ESV_002708,Eukaryota,Oomycota,unk_class,Saprolegniales,Saprolegniaceae,Newbya,Newbya spinosa,HQ708182,76.1
ArthCOI,ESV_002708,Eukaryota,Oomycota,unk_class,Saprolegniales,Saprolegniaceae,Achlya,Achlya papillosa,HQ708175,76.7
ArthCOI,ESV_069278,Eukaryota,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,Neoscona crucifera,MN123632,98.7
ArthCOI,ESV_069278,Eukaryota,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,Neoscona crucifera,MK420138,99.4
ArthCOI,ESV_069278,Eukaryota,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,Neoscona crucifera,MG048323,98.7
ArthCOI,ESV_069278,Eukaryota,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,Neoscona crucifera,MG047822,98.7
ArthCOI,ESV_069278,Eukaryota,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,Neoscona crucifera,KP651022,98.7
ArthCOI,ESV_069277,Eukaryota,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Heteropacha,Heteropacha rileyana,HM427176,100
ArthCOI,ESV_034592,Eukaryota,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,Neoscona crucifera,MK420138,100
ArthCOI,ESV_069275,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,KP653060,98.7
ArthCOI,ESV_069275,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,KP652730,99.4
ArthCOI,ESV_069275,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,KP645497,99.4
ArthCOI,ESV_069275,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina galathea,KM838932,99.4
ArthCOI,ESV_069275,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,HQ979343,98.7
ArthCOI,ESV_069275,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina,Pelegrina proterva,GU682661,99.4
ArthCOI,ESV_069274,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,MG514704,96.2
ArthCOI,ESV_069274,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,MG514667,95.5
ArthCOI,ESV_069274,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM840352,95.5
ArthCOI,ESV_069274,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM840156,95.5
ArthCOI,ESV_069274,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839930,95.5
ArthCOI,ESV_069274,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839577,95.5
ArthCOI,ESV_069274,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839232,96.2
ArthCOI,ESV_069274,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM838550,96.2
ArthCOI,ESV_069274,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM837425,95.5
ArthCOI,ESV_069274,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM835426,96.2
ArthCOI,ESV_069274,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM834088,95.5
ArthCOI,ESV_069274,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM830100,95.5
ArthCOI,ESV_069274,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM827996,96.2
ArthCOI,ESV_069273,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca nitens,KY980926,98.7
ArthCOI,ESV_069273,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca impleta,GU115929,98.7
ArthCOI,ESV_069273,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca impleta,GU115927,98.7
ArthCOI,ESV_069273,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca impleta,GU115925,99.4
ArthCOI,ESV_069273,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca pallens,GU115918,99.4
ArthCOI,ESV_069273,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca obscura,GU115901,99.4
ArthCOI,ESV_069273,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca gregaria,GU115865,98.7
ArthCOI,ESV_069273,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca melanocera,GU115864,98.7
ArthCOI,ESV_069273,Eukaryota,Arthropoda,Insecta,Orthoptera,Acrididae,Halmenus,Halmenus robustus,GU115849,98.7
ArthCOI,ESV_069272,Eukaryota,Arthropoda,Arachnida,Araneae,Cheiracanthiidae,Cheiracanthium,Cheiracanthium sp. BOLD:ABA9049,KM893987,97.5
ArthCOI,ESV_069272,Eukaryota,Arthropoda,Arachnida,Araneae,Cheiracanthiidae,Cheiracanthium,Cheiracanthium sp. BOLD:ABA9049,KM893984,98.1
ArthCOI,ESV_069271,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,MG514704,95.5
ArthCOI,ESV_069271,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,MG514667,94.9
ArthCOI,ESV_069271,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM840352,94.9
ArthCOI,ESV_069271,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM840156,94.9
ArthCOI,ESV_069271,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839930,94.9
ArthCOI,ESV_069271,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839577,94.9
ArthCOI,ESV_069271,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839232,95.5
ArthCOI,ESV_069271,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM838550,95.5
ArthCOI,ESV_069271,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM837425,94.9
ArthCOI,ESV_069271,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM835426,95.5
ArthCOI,ESV_069271,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM834088,94.9
ArthCOI,ESV_069271,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM830100,94.9
ArthCOI,ESV_069271,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM827996,95.5
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,MG514704,94.3
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,MG514667,93.6
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus pius,MG046534,94.3
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,,,KX781804,94.3
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus clarus,KP656996,93.6
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus purpuratus,KP653198,94.3
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM840352,93.6
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM840156,93.6
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus purpuratus,KM839969,93.6
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839930,93.6
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839752,94.3
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839577,93.6
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM839232,94.3
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM838550,94.3
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM837425,93.6
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM835426,94.3
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM834088,93.6
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM833611,94.3
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM830100,93.6
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus johnsoni,KM827996,94.3
ArthCOI,ESV_069270,Eukaryota,Arthropoda,Arachnida,Araneae,,,,GU683127,93.6
ArthCOI,ESV_069269,Eukaryota,Arthropoda,Insecta,Plecoptera,Perlidae,Perla,Perla grandis,MT482864,90.4
ArthCOI,ESV_069269,Eukaryota,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Conanalus,Conanalus pieli,MH712457,90.4
ArthCOI,ESV_069269,Eukaryota,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Paratlanticus,Paratlanticus palgongensis,KY963279,90.4
ArthCOI,ESV_069269,Eukaryota,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Paratlanticus,Paratlanticus palgongensis,KY963275,90.4
ArthCOI,ESV_069269,Eukaryota,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Paratlanticus,Paratlanticus ussuriensis,KY963272,90.4
ArthCOI,ESV_069269,Eukaryota,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Paratlanticus,Paratlanticus ussuriensis,KY963271,91.1
ArthCOI,ESV_069269,Eukaryota,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Paratlanticus,Paratlanticus ussuriensis,KM362682,90.4
ArthCOI,ESV_069269,Eukaryota,Arthropoda,Insecta,Plecoptera,Capniidae,Capnia,Capnia pygmaea,KF809172,90.4
ArthCOI,ESV_069268,Eukaryota,Arthropoda,Arachnida,Araneae,Cheiracanthiidae,Cheiracanthium,Cheiracanthium sp. BOLD:ABA9049,KM893987,96.8
