observed_on,user_name,quality_grade,lat,long,scientific_name,common_name,kingdom,phylum,class,order,family,genus
4/1/2023,Bill Collins,research,32.73498667,-97.304345,Lamium amplexicaule,henbit deadnettle,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium
4/1/2023,George Sims,needs_id,33.03238973,-96.66887937,Phyllophaga,,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Phyllophaga
4/1/2023,,needs_id,32.8686259,-96.98343088,Tradescantia occidentalis,Western Spiderwort,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia
4/1/2023,Bill Collins,research,32.73503833,-97.304245,Buglossoides arvensis,corn gromwell,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Buglossoides
4/1/2023,Bill Collins,research,32.73508,-97.30431333,Bromus catharticus,Rescue Brome,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus
4/1/2023,Michele Frazier,research,32.73465333,-97.30345833,Bromus tectorum,Cheatgrass,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus
4/1/2023,Bill Collins,needs_id,32.73519167,-97.30443667,Lolium perenne,Perennial Ryegrass,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lolium
4/1/2023,Bill Collins,research,32.73516167,-97.30445,Hordeum pusillum,little barley,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum
4/1/2023,Sam Travis,research,33.0554581,-96.67627328,Camponotus pennsylvanicus,Eastern Black Carpenter Ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus
4/1/2023,Emily Black,needs_id,32.8306,-96.77743667,Ranunculus,buttercups,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus
4/1/2023,,needs_id,32.84164429,-97.47766876,Diptera,Flies,Animalia,Arthropoda,Insecta,Diptera,,
4/1/2023,Danielle Dunn,needs_id,33.0613405,-96.73655995,Burnsius,New World Checkered-Skippers,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Burnsius
4/1/2023,,needs_id,32.82855225,-97.46882629,Oxalis dillenii,slender yellow woodsorrel,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis
4/1/2023,Michele Frazier,needs_id,32.73517,-97.30425333,Tipula,Common Crane Flies,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula
4/1/2023,,needs_id,33.01556774,-96.56687873,Fabeae,"Peas, Vetches, and Allies",Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,
4/1/2023,Kristi Kerr Leonard,research,32.72695444,-96.74958629,Aesculus glabra arguta,Texas Buckeye,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Aesculus
4/1/2023,,research,32.95333619,-96.46986969,Vanessa atalanta,Red Admiral,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa
4/1/2023,Kathryn Wells,needs_id,33.20253642,-96.96806187,Lepidoptera,Butterflies and Moths,Animalia,Arthropoda,Insecta,Lepidoptera,,
4/1/2023,Kathryn Wells,needs_id,33.2025353,-96.96807231,Rachiplusia ou,Gray Looper Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Rachiplusia
4/1/2023,Emily Black,needs_id,32.82899167,-96.77744167,Ranunculus sardous,hairy buttercup,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus
4/1/2023,,needs_id,33.0161061,-96.56683814,Glandularia,mock vervains,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Glandularia
4/1/2023,,research,33.01625436,-96.56688352,Glandularia bipinnatifida,Dakota mock vervain,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Glandularia
4/1/2023,Susie Stillwell,needs_id,32.72616381,-96.74832095,Styphnolobium affine,Eve's Necklacepod,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Styphnolobium
4/1/2023,,needs_id,32.84777832,-97.47564697,Dactylopius,Cochineal Scale Bugs,Animalia,Arthropoda,Insecta,Hemiptera,Dactylopiidae,Dactylopius
4/1/2023,,needs_id,32.55992045,-96.98510108,Tipulomorpha,Crane Flies,Animalia,Arthropoda,Insecta,Diptera,,
4/1/2023,Ashley Salter,needs_id,32.97509858,-96.33248191,Latrodectus,Widow Spiders,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Latrodectus
4/1/2023,,research,33.01703075,-96.56729265,Panicum virgatum,switchgrass,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Panicum
4/1/2023,,research,32.905106,-97.1409085,Trifolium repens,white clover,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium
4/1/2023,,research,32.9054951,-97.1408297,Ilex decidua,possumhaw,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex
4/1/2023,jan lapine,needs_id,32.31772401,-96.64999202,Medicago lupulina,Black Medick,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago
4/1/2023,,needs_id,32.98025513,-96.80104828,Euonymus japonicus,Japanese spindle tree,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,Euonymus
4/1/2023,Linda Hill,needs_id,32.67938676,-97.99913258,Nuttallanthus texanus,Texas toadflax,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Nuttallanthus
4/1/2023,jan lapine,needs_id,32.31784343,-96.64984702,Tetraneuris,Four-nerved Daisies,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tetraneuris
4/1/2023,,needs_id,32.47529951,-97.01031804,Zale galbanata,Maple Zale Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Zale
4/1/2023,,needs_id,32.9053499,-97.1401958,Sonchus,sow thistles,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus
4/1/2023,,needs_id,32.47529951,-97.01031804,Spodoptera ornithogalli,Yellow-striped Armyworm Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Spodoptera
4/1/2023,Val,needs_id,32.7120864,-97.3641184,Peridroma,,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Peridroma
4/1/2023,,research,32.79299692,-96.65063017,Polygonia interrogationis,Question Mark,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Polygonia
4/1/2023,,needs_id,33.0906532,-97.0347118,Salvia,Sages,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia
4/1/2023,,research,33.23999793,-97.10287269,Geranium carolinianum,Carolina crane's-bill,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium
4/1/2023,Travis Christman,needs_id,32.98354667,-97.11620283,Cimbex americanus,Elm Sawfly,Animalia,Arthropoda,Insecta,Hymenoptera,Cimbicidae,Cimbex
4/1/2023,,needs_id,32.61359811,-96.50094844,Tiquadra,,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Tiquadra
4/1/2023,David Heckard,needs_id,32.73962157,-97.55310105,Chortophaga,,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Chortophaga
4/1/2023,Bruce Ballengee,needs_id,32.60636873,-96.98396886,Amblyolepis setigera,Huisache Daisy,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Amblyolepis
4/1/2023,Javier,research,32.82581253,-97.4046031,Bowlesia incana,hoary bowlesia,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Bowlesia
4/1/2023,Daisy Davis,needs_id,33.14267778,-96.80303656,Erysimum repandum,Spreading Wallflower,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Erysimum
4/1/2023,,research,32.87552833,-97.25900333,Lactuca serriola,prickly lettuce,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca
4/1/2023,,research,32.37479091,-96.86480803,Lonicera maackii,Amur honeysuckle,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera
4/1/2023,,needs_id,32.661005,-96.72972833,Oenothera suffulta,roadside gaura,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera
4/1/2023,Cameron K,needs_id,33.07394038,-97.22533215,Sisyrinchium langloisii,Roadside Blue-eyed Grass,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Sisyrinchium
4/1/2023,Misty Keith,research,33.15724478,-96.57036274,Hippodamia convergens,Convergent Lady Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia
4/1/2023,,needs_id,33.21011055,-97.75475543,Hirschfeldia incana,Shortpod Mustard,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Hirschfeldia
4/1/2023,Katie Potter,needs_id,33.23269019,-96.60689369,Augochlorini,Augochlorine Sweat Bees,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,
4/1/2023,Katie Potter,needs_id,33.23269019,-96.60689369,Halictus,Furrow Bees,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus
4/1/2023,Bill Collins,needs_id,32.73447,-97.304855,Chaerophyllum,,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Chaerophyllum
4/1/2023,,research,32.80645752,-96.47720337,Lygaeus kalmii,Small Milkweed Bug,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Lygaeus
4/1/2023,,research,32.26489167,-97.483895,Amorpha juglandis,Walnut Sphinx,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Amorpha
4/1/2023,Sam Moore,research,32.53040833,-97.34300333,Modiola caroliniana,Carolina Bristlemallow,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Modiola
4/1/2023,Bill Collins,needs_id,32.73513,-97.30461167,Oxalis,woodsorrels,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis
4/1/2023,,research,32.47529951,-97.01031804,Castianeira descripta,Red-spotted Ant-mimic Sac Spider,Animalia,Arthropoda,Arachnida,Araneae,Corinnidae,Castianeira
4/1/2023,Anita Bigbee,research,33.00291561,-96.78003556,Physaria gracilis,Cloth-of-gold,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Physaria
4/1/2023,Anita Bigbee,needs_id,33.00415659,-96.78020027,Phelipanche,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Phelipanche
4/1/2023,Bill Collins,needs_id,32.73510333,-97.30448833,Cichorieae,"Lettuce, Chicory, Dandelion and Salsify Tribe",Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,
4/1/2023,Anita Bigbee,research,33.00321958,-96.78029993,Bombus pensylvanicus,American Bumble Bee,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus
4/1/2023,Anita Bigbee,research,33.00303367,-96.78035927,Phytolacca americana,American pokeweed,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Phytolaccaceae,Phytolacca
4/1/2023,Ben Sandifer,needs_id,32.70068889,-96.69531389,Heraclides cresphontes,Eastern Giant Swallowtail,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides
4/1/2023,Anita Bigbee,research,33.00175369,-96.7803537,Zanthoxylum clava-herculis,Hercules' club,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Zanthoxylum
4/1/2023,Anita Bigbee,research,33.00018894,-96.78042253,Quercus shumardii,Shumard's oak,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus
4/1/2023,Casey Carter,research,32.98952833,-97.53459167,Pistacia chinensis,Chinese pistache,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Pistacia
4/1/2023,,research,33.3688812,-97.00933313,Quercus marilandica,blackjack oak,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus
4/1/2023,Misty Keith,needs_id,33.15645131,-96.56938264,Oenothera,"evening primroses, sundrops, and beeblossoms",Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera
4/1/2023,Misty Keith,research,33.15645131,-96.56938264,Estigmene acrea,Salt Marsh Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Estigmene
4/1/2023,,needs_id,32.45425848,-97.00886028,Antaeotricha leucillana,Pale Gray Bird-dropping Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Antaeotricha
4/1/2023,Ian,needs_id,33.03205,-96.77123833,Pelegrina,White-cheeked Jumping Spiders,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Pelegrina
4/1/2023,Ian,needs_id,33.0321,-96.771295,Smilia camelus,Camel Treehopper,Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Smilia
4/1/2023,Ian,needs_id,33.03220833,-96.77138667,Neocapsus cuneatus,Orange-wedged Mirid,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Neocapsus
4/1/2023,,needs_id,32.67670833,-96.902595,Mythimna unipuncta,Armyworm Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Mythimna
4/1/2023,,needs_id,32.67686333,-96.90266333,Myrmentoma,,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus
4/1/2023,,needs_id,32.67686333,-96.90260333,Thomisidae,Crab Spiders,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,
4/1/2023,,needs_id,32.67699667,-96.90256333,Scudderia,Scudder's Bush Katydids,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Scudderia
4/1/2023,Andrew Kuehm,research,33.25161667,-97.14865833,Polistes dorsalis,Hunter's Little Paper Wasp,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes
4/1/2023,,research,32.67676167,-96.90254167,Dorcaschema alternatum,Small Mulberry Borer,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Dorcaschema
4/1/2023,,research,32.92891338,-96.85407258,Cuerna costalis,Lateral-lined Sharpshooter,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Cuerna
4/1/2023,,needs_id,32.67677833,-96.90247167,Empidinae,,Animalia,Arthropoda,Insecta,Diptera,Empididae,
4/1/2023,,needs_id,32.6767,-96.90249667,Sepsis,,Animalia,Arthropoda,Insecta,Diptera,Sepsidae,Sepsis
4/1/2023,,needs_id,32.79831573,-96.53919447,Sisyrinchium pruinosum,Roadside Blue-eyed Grass,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Sisyrinchium
4/1/2023,,needs_id,32.67673667,-96.90252,Lucilia,Greenbottle Flies,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Lucilia
4/1/2023,Andrew Kuehm,research,33.25148333,-97.14859717,Helophilus fasciatus,Narrow-headed Marsh Fly,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Helophilus
4/1/2023,Andrew Kuehm,needs_id,33.25128,-97.14916117,Scarabaeiformia,Scarabaeiform Beetles,Animalia,Arthropoda,Insecta,Coleoptera,,
4/1/2023,Andrew Kuehm,research,33.25191167,-97.14972783,Callirhoe leiocarpa,tall poppymallow,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Callirhoe
4/1/2023,Andrew Kuehm,needs_id,33.25164667,-97.1493,Hippodamia,Oblong Lady Beetles,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia
4/1/2023,,needs_id,32.47618027,-97.21968714,Diapheromerini,,Animalia,Arthropoda,Insecta,Phasmida,Diapheromeridae,
4/1/2023,Matt,research,32.91776833,-97.25830627,Dysdera crocata,Woodlouse Spider,Animalia,Arthropoda,Arachnida,Araneae,Dysderidae,Dysdera
4/1/2023,KD S,needs_id,33.20918229,-96.68839781,Tradescantia,Spiderworts,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia
4/1/2023,Ben Sandifer,needs_id,32.70028611,-96.70149722,Rumex altissimus,tall dock,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex
4/1/2023,Sarah,needs_id,32.98144124,-97.19558242,Vitis,grapevines,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Vitis
4/1/2023,Sarah,research,32.82649168,-97.00145657,Smilax tamnoides,bristly greenbrier,Plantae,Tracheophyta,Liliopsida,Liliales,Smilacaceae,Smilax
4/1/2023,Sarah,research,32.8147908,-97.10806509,Toxicodendron radicans radicans,,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Toxicodendron
4/1/2023,Misty Keith,needs_id,33.15587424,-96.56770246,Sisyrinchium,blue-eyed grasses,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Sisyrinchium
4/1/2023,Sarah,needs_id,32.95413038,-97.10018012,Geraniaceae,Geranium family,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,
4/1/2023,Danielle Dunn,research,33.0613405,-96.73655995,Pelonides quadripunctata,,Animalia,Arthropoda,Insecta,Coleoptera,Cleridae,Pelonides
4/1/2023,,research,32.73486687,-96.75397128,Papilio glaucus,Eastern Tiger Swallowtail,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio
4/1/2023,Danielle Dunn,needs_id,33.0613405,-96.73655995,Eucanthus,,Animalia,Arthropoda,Insecta,Coleoptera,Geotrupidae,Eucanthus
4/1/2023,Danielle Dunn,needs_id,33.0613405,-96.73655995,Erynnis,Duskywings,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Erynnis
4/1/2023,MSchrieb,needs_id,33.06672745,-96.93896013,Rubus,brambles,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus
4/1/2023,,needs_id,33.20495605,-97.14192963,Iris,Section Iris,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris
4/1/2023,Beth,needs_id,32.89324589,-96.73615437,Melolonthinae,June Beetles,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,
4/1/2023,,needs_id,32.95774225,-97.28637701,Mozena,,Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Mozena
4/1/2023,,research,33.20495605,-97.14192963,Ornithogalum umbellatum,common star-of-Bethlehem,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Ornithogalum
4/1/2023,,research,33.20492554,-97.14199066,Cardiospermum halicacabum,Lesser Balloon Vine,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Cardiospermum
4/1/2023,,research,33.20495605,-97.14192963,Medicago arabica,Spotted medick,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago
4/1/2023,,needs_id,32.97489423,-97.04018276,Tropidosteptes,,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Tropidosteptes
4/1/2023,Aidan Mckinnis,needs_id,33.26335578,-97.06374714,Engelmannia,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Engelmannia
4/1/2023,Sam Moore,needs_id,32.53032,-97.34319167,Helianthus annuus,Common Sunflower,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Helianthus
4/1/2023,Sara Joanne Burchett,needs_id,32.5575916,-96.4984401,Packera glabella,Butterweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Packera
4/1/2023,Marcus Flores,research,32.3618288,-96.49872204,Tradescantia ohiensis,bluejacket,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia
4/1/2023,Aidan Mckinnis,needs_id,33.2526735,-97.0715252,Lactuca floridana,woodland lettuce,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca
4/1/2023,,research,32.806605,-96.47709667,Ambrosia psilostachya,western ragweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ambrosia
4/1/2023,Eli Rinker,needs_id,33.01399832,-97.10563067,Astragalus leptocarpus,Slimpod milkvetch,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus
4/1/2023,Jeff Harshfield,research,33.21991959,-97.48968002,Diospyros virginiana,common persimmon,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ebenaceae,Diospyros
4/1/2023,,research,32.34903278,-96.6529938,Iris albicans,Cemetery Iris,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris
4/1/2023,Misty Keith,research,33.15648738,-96.57237679,Oxyopes salticus,Striped Lynx Spider,Animalia,Arthropoda,Arachnida,Araneae,Oxyopidae,Oxyopes
4/1/2023,Eli Rinker,needs_id,33.00765582,-97.1041967,Poecilus lucublandus,Woodland Ground Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Poecilus
4/1/2023,Rhi C,needs_id,33.22722084,-97.12705214,Reticulitermes flavipes,Eastern Subterranean Termite,Animalia,Arthropoda,Insecta,Blattodea,Rhinotermitidae,Reticulitermes
4/1/2023,Eli Rinker,needs_id,33.0101002,-97.10048486,Woodsia obtusa,blunt woodsia,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Woodsiaceae,Woodsia
4/1/2023,Eli Rinker,needs_id,33.01553474,-97.10085232,Pterygota,Winged and Once-winged Insects,Animalia,Arthropoda,Insecta,,,
4/1/2023,Eli Rinker,research,33.00796706,-97.10521124,Allium fraseri,Fraser's Wild Onion,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium
4/1/2023,SiggyBoy,needs_id,32.68854269,-97.16902292,Acer,maples,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer
4/1/2023,,needs_id,33.13304457,-97.01389157,Lycosoidea,Wolf Spiders and Allies,Animalia,Arthropoda,Arachnida,Araneae,,
4/1/2023,Aidan Mckinnis,research,33.26335278,-97.0556079,Pseudomethoca simillima,,Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca
4/1/2023,,research,32.78561167,-97.11498883,Urtica chamaedryoides,heartleaf nettle,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urtica
4/1/2023,Misty Keith,research,33.1548373,-96.56862871,Symphoricarpos orbiculatus,coralberry,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Symphoricarpos
4/1/2023,,research,32.78318,-97.11570833,Vitis mustangensis,mustang grape,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Vitis
4/1/2023,,research,32.78458333,-97.11533333,Prunus caroliniana,Carolina laurelcherry,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus
4/1/2023,,research,32.78468333,-97.11515833,Sambucus canadensis,black elderberry,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus
4/1/2023,,research,32.61237,-96.972625,Ungnadia speciosa,Mexican buckeye,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Ungnadia
4/1/2023,,research,32.78464167,-97.11534167,Viola missouriensis,Missouri Violet,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola
4/1/2023,,research,32.784625,-97.1153555,Stellaria media,common chickweed,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria
4/1/2023,,research,32.78453,-97.11505,Smilax bona-nox,saw greenbrier,Plantae,Tracheophyta,Liliopsida,Liliales,Smilacaceae,Smilax
4/1/2023,,needs_id,32.76087763,-96.41204285,Dichondra carolinensis,Carolina ponysfoot,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Dichondra
4/1/2023,Melissa Duron,research,32.93216632,-96.84712912,Euphoria inda,Bumble Flower Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Euphoria
4/1/2023,,research,32.74778083,-97.27521625,Callirhoe pedata,Palmleaf winecup,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Callirhoe
4/1/2023,,research,32.747984,-97.27521391,Papilio polyxenes,Black Swallowtail,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio
4/1/2023,,needs_id,32.76840698,-97.04259035,Tigrosa aspersa,Woodland Giant Wolf Spider,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Tigrosa
4/1/2023,,research,32.74885118,-97.27512516,Nemastylis geminiflora,Prairie Pleatleaf,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Nemastylis
